,adult,id,original_language,popularity,revenue,runtime,status,video,vote_average,vote_count,genreset,prod_comp,prod_countries,status_int,lang_int
148,0,12106,en,7.54701,18552460.0,107.0,Released,0,6.2,431.0,"['Action', 'Western']",['TriStar Pictures'],"['Japan', 'United States of America']",1,13
149,0,161495,sv,3.395867,12400000.0,108.0,Released,0,6.4,7.0,"['Drama', 'Comedy']","['Hollywood Pictures', 'Interscope Communications', 'Nomura Babcock & Brown']",['United States of America'],1,38
150,0,3586,en,6.259433,11300653.0,133.0,Released,0,5.3,33.0,"['Drama', 'Comedy']",['Miramax Films'],['United States of America'],1,13
151,0,22586,en,8.910462,9771658.0,89.0,Released,0,6.5,251.0,['Animation'],['Rich Animation Studios'],['United States of America'],1,13
152,0,2636,en,10.388183,170362582.0,110.0,Released,0,5.5,317.0,"['Action', 'Thriller']","['Jerry Weintraub Productions', 'Warner Bros.', 'Iguana Producciones']","['Peru', 'United States of America']",1,13
153,0,2164,en,13.328924,196567262.0,121.0,Released,0,6.8,942.0,"['Action', 'Adventure', 'Science Fiction']","['Centropolis Entertainment', 'StudioCanal', 'Carolco Entertainment']","['France', 'United States of America']",1,13
154,0,11395,en,9.665424,189833357.0,97.0,Released,0,6.3,501.0,"['Fantasy', 'Drama', 'Comedy', 'Family']","['Walt Disney Pictures', 'Hollywood Pictures']",['United States of America'],1,13
155,0,278,en,51.645403,28341469.0,142.0,Released,0,8.5,8358.0,"['Drama', 'Crime']","['Castle Rock Entertainment', 'Warner Bros.']",['United States of America'],1,13
156,0,87078,en,1.298224,102780.0,96.0,Released,0,6.0,7.0,"['Drama', 'Thriller']",['Kino Korsakoff'],['United States of America'],1,13
157,0,9067,en,7.602087,4064495.0,98.0,Released,0,5.5,140.0,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",['Trilogy Entertainment Group'],['United States of America'],1,13
158,0,193,en,8.105708,120000000.0,118.0,Released,0,6.4,461.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",['Paramount Pictures'],['United States of America'],1,13
159,0,25066,en,2.86007,12000000.0,98.0,Released,0,5.4,33.0,"['Crime', 'Horror', 'Thriller']","['40 Acres & A Mule Filmworks', 'Savoy Pictures']",['United States of America'],1,13
160,0,11381,en,11.971318,32648673.0,97.0,Released,0,6.8,321.0,['Comedy'],['Paramount Pictures'],['United States of America'],1,13
161,0,1587,en,10.3919,10032765.0,118.0,Released,0,7.5,943.0,"['Romance', 'Drama']",['Paramount Pictures'],['United States of America'],1,13
162,0,9271,en,5.188399,24048000.0,106.0,Released,0,5.4,163.0,"['Action', 'Crime', 'Science Fiction', 'Thriller']",['Paramount Pictures'],['United States of America'],1,13
163,0,2064,en,15.783615,182057016.0,103.0,Released,0,6.5,340.0,"['Comedy', 'Drama', 'Romance']","['Caravan Pictures', 'Hollywood Pictures']",['United States of America'],1,13
164,0,60855,en,0.372239,759393.0,87.0,Released,0,5.5,2.0,"['Comedy', 'Romance']","['Fine Line Features', 'Téléfilm Canada', 'First Generation Films', 'National Film Board of Canada (NFB)', 'British Columbia Film Commission']",['Canada'],1,13
165,0,236,en,5.254847,15119639.0,106.0,Released,0,6.9,104.0,"['Drama', 'Comedy', 'Romance']","['Ciby 2000', 'Film Victoria', 'House & Moorhouse Films']","['Australia', 'France']",1,13
166,0,3049,en,11.247957,107217396.0,86.0,Released,0,6.4,1684.0,"['Comedy', 'Mystery']","['Warner Bros.', 'Morgan Creek Productions']",['United States of America'],1,13
167,0,2759,en,8.328596,11220670.0,104.0,Released,0,7.2,174.0,"['Drama', 'Comedy']",['PolyGram Filmed Entertainment'],['Australia'],1,13
168,0,10497,en,11.298195,1862805.0,139.0,Released,0,7.0,115.0,"['Thriller', 'Drama', 'Romance']","['Fine Line Features', 'R.P. Productions', 'Columbia Pictures Corporation', 'Les Films Alain Sarde', 'Canal+', 'Timothy Burrill Productions']","['France', 'United Kingdom', 'United States of America']",1,13
169,0,9331,en,7.513245,215887717.0,141.0,Released,0,6.4,390.0,"['Action', 'Drama', 'Thriller']","['Paramount Pictures', 'Mace Neufeld Productions']",['United States of America'],1,13
170,0,10731,en,15.263829,117615211.0,119.0,Released,0,6.4,287.0,"['Drama', 'Thriller', 'Crime', 'Mystery']","['Regency Enterprises', 'Alcor Films', 'Warner Bros.']",['United States of America'],1,13
171,0,9495,en,15.799336,94000000.0,102.0,Released,0,7.3,980.0,"['Fantasy', 'Action', 'Thriller']","['Miramax Films', 'Crowvision Inc.', 'Entertainment Media Investment Corporation', 'Jeff Most Productions', 'Edward R. Pressman Film']",['United States of America'],1,13
172,0,29973,en,2.583363,1007583.0,128.0,Released,0,6.1,29.0,['Drama'],"['Regency Enterprises', 'Alcor Films', 'Warner Bros.', 'Aleor Films']",['United States of America'],1,13
173,0,888,en,15.019586,341631208.0,91.0,Released,0,5.0,559.0,"['Fantasy', 'Comedy', 'Family']","['Universal Pictures', 'Amblin Entertainment', 'Hanna-Barbera Productions']",['United States of America'],1,13
174,0,13,en,48.307194,677945399.0,142.0,Released,0,8.2,8147.0,"['Comedy', 'Drama', 'Romance']",['Paramount Pictures'],['United States of America'],1,13
175,0,712,en,8.990345,254700832.0,117.0,Released,0,6.6,654.0,"['Comedy', 'Drama', 'Romance']","['Channel Four Films', 'PolyGram Filmed Entertainment', 'Working Title Films']",['United Kingdom'],1,13
176,0,16295,en,7.817811,38290723.0,127.0,Released,0,6.4,49.0,"['Romance', 'Drama', 'Crime']","['Columbia Pictures Corporation', 'New Deal Productions']",['United States of America'],1,13
177,0,48992,en,0.289295,1777020.0,104.0,Released,0,6.3,4.0,"['Comedy', 'Drama', 'Romance']","['Columbia Pictures Corporation', 'Think Again Productions', 'Riot of Color']",['United States of America'],1,13
178,0,10879,en,3.570874,61947267.0,123.0,Released,0,5.3,41.0,"['Action', 'Comedy', 'Romance']","['Caravan Pictures', 'Touchstone Pictures']",['United States of America'],1,13
179,0,41647,en,0.568884,449707.0,180.0,Released,0,7.3,5.0,"['Documentary', 'Foreign']","['Channel Four Films', 'Arte', 'Zweites Deutsches Fernsehen (ZDF)', 'Nomad Films', 'Omega Film GmbH', 'Without Walls']","['France', 'United Kingdom', 'Germany', 'Belgium']",1,13
180,0,8587,en,21.605761,788241776.0,89.0,Released,0,8.0,5520.0,"['Family', 'Animation', 'Drama']","['Walt Disney Pictures', 'Walt Disney Feature Animation']",['United States of America'],1,13
181,0,1689,en,5.681522,4858139.0,140.0,Released,0,6.0,76.0,"['Drama', 'History']",['Miramax Films'],"['France', 'Italy', 'Liechtenstein', 'United Kingdom']",1,13
182,0,11596,en,9.860522,18090181.0,112.0,Released,0,6.4,297.0,"['Horror', 'Thriller', 'Mystery', 'Fantasy']",['New Line Cinema'],['United States of America'],1,13
183,0,854,en,14.13488,351583407.0,101.0,Released,0,6.6,2550.0,"['Romance', 'Comedy', 'Crime', 'Fantasy']","['New Line Cinema', 'Dark Horse Entertainment']",['United States of America'],1,13
184,0,36593,en,10.587232,51132598.0,83.0,Released,0,6.4,535.0,"['Comedy', 'Crime']",['Paramount Pictures'],['United States of America'],1,13
185,0,2788,en,6.514592,20079850.0,99.0,Released,0,6.5,180.0,['Drama'],"['Universal Pictures', 'Jersey Films']",['United States of America'],1,13
186,0,10427,en,5.137903,2000000.0,98.0,Released,0,6.4,71.0,"['Crime', 'Drama', 'Thriller']","['Propaganda Films', 'PolyGram Filmed Entertainment']",['United States of America'],1,13
187,0,1637,en,10.859292,350448145.0,116.0,Released,0,6.8,1814.0,"['Action', 'Adventure', 'Crime']",['Twentieth Century Fox Film Corporation'],['United States of America'],1,13
188,0,8831,en,8.907074,101646581.0,99.0,Released,0,5.5,288.0,"['Thriller', 'Science Fiction', 'Action', 'Crime']","['Universal Pictures', 'Renaissance Pictures', 'Dark Horse Entertainment', 'Largo Entertainment', 'Signature Pictures', 'JVC Entertainment Networks']","['Japan', 'United States of America']",1,13
189,0,36955,en,11.396099,378882411.0,141.0,Released,0,6.8,1138.0,"['Action', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Lightstorm Entertainment']",['United States of America'],1,13
190,0,10449,en,4.322544,50021959.0,126.0,Released,0,6.0,71.0,"['Drama', 'Romance']",['Touchstone Pictures'],['United States of America'],1,13
191,0,12160,en,9.277147,25052000.0,191.0,Released,0,6.5,203.0,"['Drama', 'Action', 'Western']","['Tig Productions', 'Warner Bros.', 'Kasdan Pictures', 'Paragon Entertainment Corp.']",['United States of America'],1,13
192,0,52038,en,0.406113,953.0,99.0,Released,0,6.5,2.0,"['Comedy', 'Drama']","['BBC Films', 'Majestic Films International', 'Little Bird']","['United Kingdom', 'Ireland']",1,13
193,0,26352,en,3.021526,29392418.0,100.0,Released,0,6.0,31.0,"['Action', 'Comedy', 'Crime']","['Caravan Pictures', 'Hollywood Pictures']",['United States of America'],1,13
194,0,22067,en,0.912909,20851521.0,119.0,Released,0,5.9,9.0,"['Crime', 'Drama', 'Romance']",[],['United States of America'],1,13
195,0,11667,en,13.58449,99423521.0,102.0,Released,0,4.1,330.0,"['Action', 'Adventure', 'Thriller']","['Universal Pictures', 'Capcom']","['Japan', 'United States of America']",1,13
196,0,8011,en,6.866634,36800000.0,99.0,Released,0,4.5,110.0,"['Action', 'Fantasy', 'Science Fiction']","['Trans-Film', 'Initial Groupe', 'Lumière Pictures', 'Fallingcloud']","['Canada', 'France', 'United Kingdom']",1,13
197,0,2654,en,8.497643,8946600.0,95.0,Released,0,7.1,307.0,"['Horror', 'Mystery', 'Thriller']",['New Line Cinema'],['United States of America'],1,13
198,0,2758,en,17.555909,48919043.0,94.0,Released,0,6.5,537.0,"['Comedy', 'Family', 'Fantasy']","['Paramount Pictures', 'Orion Pictures', 'Scott Rudin Productions']",['United States of America'],1,13
199,0,10436,en,8.013617,32255440.0,139.0,Released,0,7.0,172.0,"['Drama', 'Romance']",['Columbia Pictures'],['United States of America'],1,13
200,0,46094,en,1.896273,21011500.0,107.0,Released,0,5.1,42.0,"['Comedy', 'Family']","['Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Interscope Communications', 'Nomura Babcock & Brown', 'NBB Unit One Film Partners', 'Longview Entertainment']",['United States of America'],1,13
201,0,11853,en,14.644772,15240435.0,99.0,Released,0,4.6,61.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']","['Twentieth Century Fox Film Corporation', 'Ruddy Morgan Organization, The']",['United States of America'],1,13
202,0,306,en,11.787784,119208989.0,104.0,Released,0,5.5,445.0,"['Action', 'Comedy', 'Crime']","['Paramount Pictures', 'Eddie Murphy Productions']",['United States of America'],1,13
203,0,26203,en,3.00282,16668552.0,106.0,Released,0,6.3,45.0,"['Mystery', 'Crime', 'Drama', 'Thriller']",['New Line Cinema'],['United States of America'],1,13
204,0,178,en,13.155071,30156002.0,121.0,Released,0,6.0,126.0,"['Drama', 'Action', 'Thriller']","['Trilogy Entertainment Group', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],1,13
205,0,4722,en,6.559693,428868.0,87.0,Released,0,5.8,102.0,"['Horror', 'Science Fiction', 'Thriller']","['Warner Bros.', 'Dorset Productions', 'Robert H. Solo Productions']",['United States of America'],1,13
206,0,18215,en,4.304224,1796389.0,107.0,Released,0,4.5,59.0,"['Drama', 'Romance']",['Mainline Pictures'],['United States of America'],1,13
207,0,1607,en,6.115628,17287898.0,121.0,Released,0,7.4,447.0,"['Drama', 'Crime']","['HBO Films', 'Savoy Pictures']",['United States of America'],1,13
208,0,26391,en,1.679042,3662459.0,80.0,Released,0,4.9,28.0,['Comedy'],['Touchstone Pictures'],['United States of America'],1,13
209,0,117553,en,1.316741,2570145.0,90.0,Released,0,3.7,10.0,"['Drama', 'Comedy']","['Columbia Pictures', 'Parkway Productions']",['United States of America'],1,13
210,0,6075,en,8.698509,36516012.0,144.0,Released,0,7.7,805.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Universal Pictures', 'Epic Productions', 'Bregman/Baer Productions']",['United States of America'],1,13
211,0,18658,en,2.724621,7355425.0,107.0,Released,0,5.7,25.0,"['Comedy', 'Thriller', 'Mystery']",['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],1,13
212,0,9350,en,9.830853,255000211.0,112.0,Released,0,6.1,600.0,"['Action', 'Adventure', 'Thriller']","['TriStar Pictures', 'Canal+', 'Carolco Pictures', 'RCS Video', 'Cliffhanger Productions', 'Pioneer']","['France', 'Italy', 'United States of America']",1,13
213,0,2124,en,14.228963,19726050.0,121.0,Released,0,5.4,117.0,"['Drama', 'Mystery', 'Romance', 'Thriller']","['Hollywood Pictures', 'Cinergi Pictures Entertainment']",['United States of America'],1,13
214,0,11566,en,13.696394,63000000.0,110.0,Released,0,6.3,205.0,['Comedy'],"['Donner/Shuler-Donner Productions', 'Warner Bros.', 'Northern Lights Entertainment']",['United States of America'],1,13
215,0,9571,en,6.8652,7993039.0,102.0,Released,0,7.4,588.0,"['Comedy', 'Drama']","['Gramercy Pictures', 'Alphaville Productions', 'The Criterion Collection']",['United States of America'],1,13
216,0,9739,en,11.626116,159055768.0,115.0,Released,0,6.4,1018.0,"['Crime', 'Action', 'Science Fiction']","['Silver Pictures', 'Warner Bros.']",['United States of America'],1,13
217,0,18551,en,1.896869,9488998.0,126.0,Released,0,6.2,22.0,"['Drama', 'Mystery', 'Romance']","['Paramount Pictures', 'Spring Creek Productions', 'Mirage']",['United States of America'],1,13
218,0,9024,en,8.468869,11146270.0,94.0,Released,0,5.7,77.0,"['Comedy', 'Romance']","['Universal Studios', 'Imagine Entertainment']",['United States of America'],1,13
219,0,37233,en,9.678367,270248367.0,154.0,Released,0,6.6,513.0,"['Drama', 'Mystery', 'Thriller']","['Paramount Pictures', 'Mirage Enterprises', 'Davis Entertainment']",['United States of America'],1,13
220,0,1634,en,5.990572,153698625.0,112.0,Released,0,6.0,429.0,"['Family', 'Adventure']","['Canal Plus', 'Regency Enterprises', 'Alcor Films', 'Warner Bros.', 'Donner/Shuler-Donner Productions']","['France', 'United States of America']",1,13
221,0,5503,en,10.08937,368875760.0,130.0,Released,0,7.2,1240.0,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']",['Warner Bros.'],['United States of America'],1,13
222,0,35588,en,4.653462,18635620.0,115.0,Released,0,5.9,44.0,"['History', 'Action', 'Drama', 'Western']",['Columbia Pictures'],['United States of America'],1,13
223,0,2087,en,14.214403,30.0,115.0,Released,0,5.4,81.0,"['Drama', 'Action', 'Thriller']","['Universal Pictures', 'Largo Entertainment']","['Japan', 'United States of America']",1,13
224,0,4916,en,5.385108,22886222.0,107.0,Released,0,5.6,21.0,"['Drama', 'Thriller']",['Hollywood Pictures'],['United States of America'],1,13
225,0,2019,en,7.834351,74189677.0,97.0,Released,0,6.1,237.0,"['Action', 'Adventure', 'Crime', 'Thriller']","['Universal Pictures', 'Renaissance Pictures', 'Alphaville Films']",['United States of America'],1,13
226,0,9255,en,13.482371,133752825.0,86.0,Released,0,6.2,463.0,"['Action', 'Comedy', 'War']","['Twentieth Century Fox Film Corporation', 'Sidley Wright & Associates']",['United States of America'],1,13
227,0,12475,en,6.071466,28881266.0,91.0,Released,0,4.7,54.0,['Comedy'],['Hollywood Pictures'],['United States of America'],1,13
228,0,9386,en,12.637158,176997168.0,128.0,Released,0,6.8,392.0,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']","['Castle Rock Entertainment', 'Columbia Pictures Corporation']",['United States of America'],1,13
229,0,7984,en,7.405895,65796862.0,133.0,Released,0,7.6,363.0,['Drama'],"['Universal Pictures', ""Hell's Kitchen Films""]","['United Kingdom', 'Ireland']",1,13
230,0,59930,en,0.613335,8880705.0,110.0,Released,0,3.9,5.0,"['Comedy', 'Drama', 'Romance']",['Touchstone Pictures'],['United States of America'],1,13
231,0,6,en,5.538671,12136938.0,110.0,Released,0,6.4,79.0,"['Action', 'Thriller', 'Crime']","['Universal Pictures', 'Largo Entertainment', 'JVC Entertainment Networks']","['Japan', 'United States of America']",1,13
232,0,329,en,8.863776,920100000.0,127.0,Released,0,7.6,4956.0,"['Adventure', 'Science Fiction']","['Universal Pictures', 'Amblin Entertainment']",['United States of America'],1,13
233,0,10909,en,8.4337,2395231.0,117.0,Released,0,6.5,209.0,"['Thriller', 'Crime']","['Propaganda Films', 'Kouf/Bigelow Productions']",['United States of America'],1,13
234,0,507,en,4.948569,418961.0,96.0,Released,0,6.1,111.0,"['Action', 'Crime', 'Drama', 'Thriller']",['Live Entertainment'],"['France', 'United States of America']",1,13
235,0,9593,en,9.434006,137298489.0,130.0,Released,0,6.1,725.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['Columbia Pictures Corporation', 'Oak Productions']",['United States of America'],1,13
236,0,1413,en,6.516976,1499795.0,101.0,Released,0,6.6,35.0,"['Drama', 'Romance']","['Geffen Pictures', 'Warner Bros.']",['United States of America'],1,13
237,0,2246,en,9.861672,46405336.0,107.0,Released,0,5.9,105.0,"['Drama', 'Crime']","['Columbia Pictures', 'New Line Cinema', 'Castle Rock Entertainment', 'Nelvana Limited']",['United States of America'],1,13
238,0,10502,en,5.997712,24760338.0,114.0,Released,0,6.2,125.0,['Drama'],"['Icon Entertainment International', 'Warner Bros.']",['United States of America'],1,13
239,0,10440,en,8.939404,11285588.0,104.0,Released,0,7.1,169.0,"['Comedy', 'Mystery']",['TriStar Pictures'],['United States of America'],1,13
240,0,9516,en,5.260924,27900000.0,97.0,Released,0,7.2,179.0,"['Drama', 'Action', 'Crime']",['New Line Cinema'],['United States of America'],1,13
241,0,2320,en,13.106291,121969216.0,133.0,Released,0,5.8,261.0,"['Action', 'Adventure', 'Drama', 'Thriller']","['Silver Pictures', 'Warner Bros.']",['United States of America'],1,13
242,0,788,en,11.16553,441286195.0,125.0,Released,0,7.0,1638.0,"['Comedy', 'Drama', 'Family']","['Twentieth Century Fox Film Corporation', 'Blue Wolf']",['United States of America'],1,13
243,0,11231,en,9.9697,15826984.0,107.0,Released,0,4.8,202.0,['Adventure'],['Columbia Pictures Corporation'],['United States of America'],1,13
244,0,10447,en,9.715187,15340000.0,118.0,Released,0,6.1,86.0,"['Action', 'Drama', 'Science Fiction', 'Thriller']","['Columbia Pictures Corporation', 'Pacific Western', 'Allied Filmmakers', 'Platinum Pictures']",['United States of America'],1,13
245,0,9559,en,8.040589,135130999.0,138.0,Released,0,7.2,376.0,"['Crime', 'Drama', 'Thriller']","['Malpaso Productions', 'Warner Bros.']",['United States of America'],1,13
246,0,9800,en,13.373006,206678440.0,125.0,Released,0,7.6,1019.0,['Drama'],"['TriStar Pictures', 'Clinica Estetico']",['United States of America'],1,13
